# Jakob2019 polynomial coefficient LUT
# Resolution: 32x32x32
# Format: c0,c1,c2 (3 polynomial coefficients per RGB grid point)
# Index mapping: index = r*1024 + g*32 + b
# where r,g,b are in [0, 31]
# Polynomial evaluation: U = c0*wl^2 + c1*wl + c2; R = 0.5 + U/(2*sqrt(1+U^2))
# Wavelengths: 360-780nm at 5nm intervals (85 samples)
-0.0000091800,-0.0082391783,5.8985174726
-0.0000013636,-0.0168982354,8.2969678075
0.0000070216,-0.0261074207,10.8292445555
0.0000174917,-0.0376941339,14.0288913917
0.0000291887,-0.0505910693,17.5772442935
0.0000436478,-0.0664950427,21.9397149494
0.0000614151,-0.0860199575,27.2884534677
0.0000829509,-0.1096893616,33.7711001693
0.0001101039,-0.1396072951,41.9804258802
0.0001453626,-0.1786401896,52.7332491514
0.0001909077,-0.2295331484,66.8658256436
-0.0005961378,0.6469763282,-176.4464348759
-0.0002674200,0.2836248991,-76.2304537125
-0.0001791032,0.1859183164,-49.2701395464
-0.0001359385,0.1380477148,-36.0277709751
-0.0001102521,0.1094393891,-28.0793612131
-0.0000927858,0.0899496157,-22.6426708254
-0.0000806186,0.0762624776,-18.7961972375
-0.0000717479,0.0661712725,-15.9325966767
-0.0000644316,0.0578803586,-13.5757236629
-0.0000587945,0.0513644059,-11.6997830121
-0.0000537359,0.0455733676,-10.0343411015
-0.0000497430,0.0408660655,-8.6535750397
-0.0000459018,0.0364017553,-7.3520239751
-0.0000423976,0.0322686705,-6.1371955546
-0.0000389102,0.0282083794,-4.9525908252
-0.0000352116,0.0239268050,-3.7118998677
-0.0000315515,0.0196855615,-2.4823546856
-0.0000277516,0.0152999369,-1.2157275664
-0.0000234702,0.0104029344,0.1851519574
-0.0000189726,0.0052775112,1.6466246514
-0.0000134576,-0.0009345974,3.3959488522
-0.0000077341,-0.0073456878,5.1935061066
-0.0000007205,-0.0152243151,7.4015222567
0.0000067491,-0.0235405147,9.7151393620
0.0000166865,-0.0345325118,12.7511843100
0.0000275728,-0.0465499479,16.0637972416
0.0000405372,-0.0609326943,20.0401681346
0.0000564178,-0.0785040192,24.8846441475
0.0000757830,-0.0999163144,30.7829966222
0.0001003100,-0.1270882753,38.2790877618
0.0001313848,-0.1616838735,47.8623732399
0.0001723289,-0.2076091361,60.6658798901
-0.0005427629,0.5889709053,-160.5100418563
-0.0002728255,0.2906022140,-78.2192375537
-0.0001894383,0.1983532443,-52.7658240613
-0.0001466773,0.1509581073,-39.6645784984
-0.0001200687,0.1214070723,-31.4770048066
-0.0001020582,0.1013156281,-25.8855928277
-0.0000889229,0.0866032416,-21.7712941328
-0.0000789068,0.0753249054,-18.6026742012
-0.0000706098,0.0659997757,-15.9770925564
-0.0000644232,0.0588946301,-13.9464704479
-0.0000586659,0.0523652989,-12.0900109103
-0.0000539033,0.0468735674,-10.5116627950
-0.0000495998,0.0419207891,-9.0841357588
-0.0000455811,0.0372634244,-7.7377954564
-0.0000416035,0.0326957020,-6.4245230825
-0.0000377534,0.0282468147,-5.1401358964
-0.0000339603,0.0238657369,-3.8756629187
-0.0000299272,0.0192494547,-2.5528384682
-0.0000255938,0.0142859168,-1.1336562206
-0.0000209750,0.0090607044,0.3462524171
-0.0000157665,0.0031464294,2.0220443354
-0.0000103159,-0.0029973996,3.7534178956
-0.0000033238,-0.0108113705,5.9350186607
0.0000037926,-0.0187748651,8.1598865262
0.0000127952,-0.0288229106,10.9567343386
0.0000227904,-0.0399215209,14.0323218965
0.0000348009,-0.0532637023,17.7284544947
0.0000494371,-0.0695399705,22.2372917075
0.0000672995,-0.0893773274,27.7251449634
0.0000899635,-0.1145856072,34.7070045704
0.0001187861,-0.1467739519,43.6522755578
0.0001572773,-0.1900194327,55.7331702547
-0.0005064950,0.5495598311,-149.6673430197
-0.0002773388,0.2962461298,-79.7972897808
-0.0001981559,0.2086709530,-55.6387925695
-0.0001559611,0.1619281459,-42.7245809642
-0.0001291969,0.1322142109,-34.4964472490
-0.0001105827,0.1114928348,-28.7424281391
-0.0000968482,0.0961497089,-24.4660401174
-0.0000863646,0.0843666525,-21.1634372817
-0.0000773912,0.0743269898,-18.3514569431
-0.0000705194,0.0665192795,-16.1421186674
-0.0000643378,0.0595375910,-14.1669286989
-0.0000592418,0.0536887662,-12.4953334352
-0.0000544332,0.0482119971,-10.9340487761
-0.0000501243,0.0432509665,-9.5095110540
-0.0000458985,0.0384236205,-8.1297538597
-0.0000418895,0.0338091788,-6.8035859530
-0.0000379000,0.0292276297,-5.4892228932
-0.0000337903,0.0245329857,-4.1480363702
-0.0000293792,0.0194968711,-2.7125144956
-0.0000248085,0.0143110516,-1.2405103389
-0.0000196416,0.0084497240,0.4184676031
-0.0000142555,0.0023873116,2.1244070506
